47,99;69,29;71,91;74,54;76,64;79,26;81,89;83,99;86,61;89,24;91,34;93,96;96,59;99,21;101,31;103,94;106,56;108,66;111,29;113,91;116,01;118,64;121,26;123,36;154,34;156,96;159,59;161,69;164,31;201,06;203,69;206,31;208,41;211,04;213,66;215,76;218,39;221,01;223,11;225,74;228,36;230,46;233,09;298,74;301,37;304,00;306,63;309,26;311,89;314,52;317,15;319,78;322,41
69,29;71,91;74,54;77,69;80,31;82,94;85,56;88,19;91,34;93,96;96,59;99,21;101,84;104,46;107,61;110,24;112,86;115,49;118,11;120,74;123,89;126,51;129,14;131,76;163,26;165,89;168,51;171,14;174,29;211,04;213,66;216,29;219,44;222,06;224,69;227,31;229,94;233,09;235,71;238,34;240,96;243,59;246,21;311,85;314,47;317,09;319,71;322,33;324,95;327,57;330,19;332,81;335,43
71,91;74,54;77,69;80,84;83,46;86,61;89,76;92,39;95,54;98,69;101,31;104,46;107,61;110,24;113,39;116,54;119,16;122,31;125,46;128,09;131,24;134,39;137,01;140,16;171,66;174,81;177,96;180,59;183,74;221,01;224,16;226,79;229,94;233,09;235,71;238,86;242,01;244,64;247,79;250,94;254,09;256,71;259,86;326,03;329,18;332,33;335,48;338,63;341,78;344,93;348,08;351,23;354,38
74,54;77,69;80,84;83,46;87,14;90,29;93,44;96,59;99,74;102,89;106,56;109,71;112,86;116,01;119,16;122,84;125,99;129,14;132,29;135,44;138,59;142,26;145,41;148,56;180,59;183,74;186,89;190,04;227,84;230,99;234,14;237,29;240,96;244,11;247,26;250,41;253,56;256,71;260,39;263,54;266,69;269,84;272,99;339,16;342,31;345,46;348,61;351,76;354,91;358,06;361,21;364,36;367,51
76,64;80,31;83,46;87,14;90,29;93,96;97,11;100,79;104,46;107,61;111,29;114,96;118,11;121,79;125,46;128,61;132,29;135,96;139,64;142,79;146,46;150,14;153,29;185,31;188,99;192,66;195,81;199,49;237,29;240,96;244,64;247,79;251,46;255,14;258,29;261,96;265,64;268,79;272,46;276,14;279,29;282,96;286,64;353,34;357,02;360,70;364,38;368,06;371,74;375,42;379,10;382,78;386,46
79,26;82,94;86,61;90,29;93,96;97,64;101,31;104,99;108,66;112,34;116,01;120,21;123,89;127,56;131,24;134,91;139,11;142,79;146,46;150,14;153,81;157,49;161,69;193,71;197,91;201,59;239,39;243,06;247,26;250,94;254,61;258,29;261,96;266,16;269,84;273,51;277,19;280,86;285,06;288,74;292,41;296,09;299,76;366,45;370,12;373,79;377,46;381,13;384,80;388,47;392,14;395,81;399,48
81,89;85,56;89,76;93,44;97,11;101,31;104,99;109,19;112,86;117,06;121,26;125,46;129,14;133,34;137,54;141,21;145,41;149,61;153,29;157,49;161,69;194,24;198,44;202,11;240,44;244,64;248,84;252,51;256,71;260,91;264,59;268,79;272,99;277,19;280,86;285,06;289,26;292,94;297,14;301,34;305,01;309,21;313,41;380,63;384,83;389,03;393,23;397,43;401,63;405,83;410,03;414,23;418,43
83,99;88,19;92,39;96,59;100,79;104,99;109,19;113,39;117,59;121,79;125,99;130,19;134,91;139,11;143,31;147,51;151,71;156,44;160,64;193,19;197,91;202,11;240,44;245,16;249,36;253,56;257,76;261,96;266,16;270,89;275,09;279,29;283,49;287,69;292,41;296,61;300,81;305,01;309,21;313,94;318,14;322,34;326,54;393,76;397,96;402,16;406,36;410,56;414,76;418,96;423,16;427,36;431,56
86,61;91,34;95,54;99,74;104,46;108,66;112,86;117,59;121,79;126,51;131,24;135,44;140,16;144,89;149,09;153,81;158,54;191,61;196,34;200,54;239,39;244,11;248,84;253,04;257,76;262,49;267,21;271,41;276,14;280,86;285,06;289,79;294,51;298,71;303,44;308,16;312,36;317,09;321,81;326,54;330,74;335,46;340,19;407,94;412,67;417,40;422,13;426,86;431,59;436,32;441,05;445,78;450,51
89,24;93,96;98,69;102,89;107,61;112,34;117,06;121,79;126,51;131,24;135,96;140,69;174,29;179,01;183,74;188,46;193,71;198,44;237,29;242,54;247,26;251,99;256,71;261,44;266,69;271,41;276,14;280,86;285,59;290,84;295,56;300,29;305,01;309,74;314,99;319,71;324,44;329,16;333,89;338,61;343,86;348,59;353,31;421,05;425,77;430,49;435,21;439,93;444,65;449,37;454,09;458,81;463,53
