172,99;270,73;314,67;491,86;504,62;518,08;530,84;543,60;556,35;569,11;581,87;595,34;608,09;959,63;980,19;1000,03;1020,59;1040,43;1060,28;1080,83;1100,67;1121,23;1141,07;1463,55;1876,05;1900,85;1926,37;1951,88;1977,40;2467,14;2492,66;2517,47;2542,98;2851,29;2879,64;2907,99;3175,19;3203,54;3231,89;3260,94;3287,88;3316,94;3345,29
270,02;276,40;323,18;503,91;518,08;531,55;545,01;559,19;572,66;586,83;600,30;615,18;628,65;994,36;1015,62;1036,18;1058,15;1079,41;1101,38;1123,35;1144,62;1166,59;1187,85;1524,51;1939,13;1966,77;1993,70;2021,34;2048,27;2540,15;2567,79;2594,72;2621,65;2940,59;2971,07;3001,54;3271,58;3302,05;3332,53;3362,30;3392,77;3423,25;3453,72
311,84;321,05;329,55;515,96;530,84;545,01;559,90;574,78;589,67;605,26;620,14;635,03;649,91;1027,67;1050,35;1073,74;1096,42;1119,81;1142,49;1166,59;1189,27;1212,66;1235,34;1586,88;2002,91;2032,68;2061,03;2090,80;2119,86;2613,15;2642,91;2671,26;2700,32;3030,60;3062,49;3095,10;3367,26;3399,15;3431,75;3464,36;3496,96;3529,56;3562,16
484,06;498,95;513,83;528,71;544,31;559,90;575,49;591,79;607,38;622,98;638,57;654,87;670,46;1060,98;1085,79;1109,89;1134,69;1159,50;1184,31;1208,40;1233,21;1258,02;1282,11;1648,54;2065,99;2097,18;2129,07;2159,55;2655,67;2686,15;2717,33;2749,23;2779,70;3119,90;3155,34;3190,07;3463,65;3497,67;3532,40;3566,42;3601,14;3635,87;3669,89
493,98;509,58;525,88;541,47;557,06;574,07;590,37;607,38;623,69;640,70;657,71;674,01;691,02;1095,71;1121,23;1147,45;1172,97;1199,90;1225,41;1251,64;1277,86;1304,09;1331,02;2096,47;2129,78;2163,09;2195,69;2229,00;2726,55;2759,86;2792,46;2825,77;2858,37;3209,21;3246,77;3283,62;3558,62;3595,47;3633,04;3669,18;3705,33;3742,19;3779,04
504,62;521,63;538,64;554,23;570,53;587,54;605,26;622,98;640,70;658,41;676,13;693,85;711,57;1129,02;1156,67;1184,31;1211,24;1238,88;1266,52;1294,16;1321,80;1350,15;1377,80;2158,13;2193,57;2228,30;2727,26;2762,69;2797,42;2832,86;2866,88;2902,32;2937,05;3299,22;3338,20;3376,47;3654,30;3693,99;3732,26;3771,24;3809,52;3848,50;3887,48
514,54;532,26;549,98;567,69;585,41;602,42;620,14;638,57;657,71;676,13;694,56;713,70;732,12;1162,34;1192,10;1221,16;1250,22;1279,28;1308,34;1337,40;1365,75;1701,69;1731,46;2220,50;2721,59;2757,73;2795,30;2831,44;2869,01;2905,15;2942,01;2978,86;3015,72;3388,52;3429,63;3470,03;3750,69;3791,09;3832,20;3872,60;3914,41;3955,52;3995,92
525,88;544,31;562,02;580,45;599,59;618,02;635,73;654,87;674,01;693,85;713,70;733,54;752,68;1197,06;1227,54;1258,02;1288,49;1318,97;1349,45;1686,10;1716,58;1747,76;2145,37;2745,68;2785,37;2823,65;2861,92;2901,61;2939,88;2978,15;3016,43;3056,12;3094,39;3477,82;3521,76;3565,00;3846,37;3889,61;3932,84;3975,36;4018,60;4061,83;4104,36
535,80;554,94;574,78;593,21;613,05;632,90;652,74;671,17;691,02;711,57;732,12;752,68;773,94;1230,38;1262,98;1294,16;1326,77;1665,55;1696,73;1729,34;2127,65;2160,26;2192,86;2808,05;2848,45;2888,85;2929,96;2970,36;3010,76;3051,15;3092,26;3132,66;3173,06;3567,83;3613,19;3658,55;3942,76;3986,70;4032,06;4077,42;4122,78;4168,14;4213,50
546,43;566,28;586,83;607,38;627,94;647,78;668,34;688,89;708,74;729,29;751,26;772,52;990,11;1569,87;1604,60;1637,91;1671,22;1704,53;2104,97;2138,99;2173,01;2206,32;2240,34;2869,71;2912,24;2954,76;2996,58;3039,11;3081,63;3124,86;3167,39;3209,21;3251,73;3657,14;3704,62;3752,11;4038,44;4085,22;4132,71;4180,19;4226,97;4274,46;4321,94
556,35;577,62;599,59;620,14;641,40;663,38;683,93;705,90;727,16;747,72;965,30;987,98;1010,66;1604,60;1638,62;1674,05;2076,62;2112,06;2146,79;2182,23;2217,66;2251,68;2287,12;2930,67;2975,32;3019,26;3064,62;3109,27;3153,21;3197,87;3241,81;3286,46;3330,40;3747,15;3796,05;3846,37;4133,42;4183,03;4233,35;4282,25;4331,16;4380,77;4429,67
566,99;588,25;610,93;633,61;655,58;678,26;700,94;722,20;744,88;767,56;985,15;1007,83;1031,22;1637,91;2041,19;2078,75;2114,90;2151,75;2187,90;2224,04;2261,61;2298,46;2334,61;2993,04;3039,11;3085,17;3131,95;3178,02;3224,09;3270,16;3316,94;3363,00;3409,07;3836,45;3888,90;3939,93;4229,81;4281,54;4332,57;4383,60;4436,05;4487,08;4538,11
576,91;600,30;622,98;646,37;670,46;693,14;716,53;739,92;762,60;982,31;1004,99;1028,38;1286,37;2039,06;2076,62;2114,90;2153,17;2190,73;2229,00;2267,28;2306,26;2343,11;2382,09;3054,70;3102,89;3151,09;3198,57;3246,77;3294,96;3343,16;3391,35;3439,55;3487,74;3925,75;3980,33;4033,48;4325,49;4379,35;4432,51;4485,66;4540,24;4593,39;4646,55
907,19;944,75;983,02;1020,59;1058,86;1096,42;1134,69;1172,26;1210,53;1554,27;1592,55;1630,11;2035,52;2074,50;2114,90;2154,59;2194,98;2233,97;2274,36;2314,05;2354,45;2393,43;2433,83;3122,74;3173,06;3223,38;3274,41;3324,73;3375,05;3425,37;3476,40;3526,73;3576,34;4027,10;4083,09;4139,79;4433,93;4489,92;4545,91;4601,90;4657,89;4714,59;4770,58
923,49;962,47;1002,16;1041,14;1080,83;1119,81;1159,50;1198,48;1238,17;1583,33;1623,02;2029,14;2068,83;2109,93;2151,75;2192,86;2233,97;2275,78;2316,89;2358,00;2400,52;2441,63;2483,45;3186,53;3238,97;3291,42;3343,16;3395,61;3448,76;3500,50;3552,95;3605,40;3657,14;4118,53;4176,65;4234,77;4532,44;4590,56;4648,68;4707,50;4765,62;4823,74;4881,86
939,79;980,19;1021,29;1061,69;1103,51;1143,91;1185,02;1225,41;1266,52;1613,10;1654,21;2061,74;2103,56;2146,79;2188,61;2231,13;2274,36;2317,60;2360,12;2403,36;2445,88;2489,12;2531,64;3251,02;3304,89;3358,75;3413,33;3467,19;3521,76;3575,63;3629,49;3684,07;3737,93;4211,38;4271,62;4331,16;4630,96;4690,49;4751,45;4811,69;4871,93;4931,47;4991,71
955,38;997,91;1040,43;1082,96;1124,77;1167,30;1209,82;1251,64;1294,16;1642,87;2051,82;2094,34;2136,87;2182,23;2226,17;2270,82;2314,76;2359,41;2403,36;2448,01;2491,95;2536,60;2580,54;3314,10;3370,80;3426,79;3482,78;3539,48;3595,47;3651,47;3707,46;3763,45;3819,44;4302,81;4365,89;4428,26;4728,77;4791,14;4854,21;4915,88;4978,25;5041,32;5102,99
971,68;1015,62;1058,86;1103,51;1146,74;1190,69;1235,34;1278,57;1628,69;1671,93;2083,71;2126,94;2170,89;2218,37;2263,73;2309,09;2355,16;2400,52;2446,59;2491,95;2538,02;2583,38;2629,45;3377,89;3436,01;3494,12;3552,24;3610,36;3667,77;3725,88;3784,00;3842,12;3900,24;4395,65;4459,44;4524,65;4827,28;4891,78;4956,27;5020,06;5085,27;5149,05;5214,26
987,98;1033,34;1078,70;1124,06;1169,42;1214,78;1260,14;1304,79;1656,33;2068,83;2114,19;2159,55;2205,62;2253,81;2301,30;2348,07;2395,56;2443,05;2489,12;2536,60;2584,80;2631,57;2679,06;3441,68;3501,92;3562,16;3621,70;3681,94;3742,19;3801,01;3861,26;3920,79;3981,03;4487,08;4553,70;4619,62;4925,80;4991,71;5059,04;5125,67;5191,58;5258,91;5324,82
1003,58;1051,06;1097,13;1144,62;1190,69;1238,17;1285,66;1637,91;1684,68;2098,59;2145,37;2192,86;2238,93;2289,96;2338,15;2387,06;2435,96;2484,15;2532,35;2581,25;2629,45;2679,06;2727,96;3505,46;3567,83;3629,49;3691,86;3752,82;3814,48;3876,85;3938,51;3999,46;4061,83;4579,22;4647,26;4716,01;5024,31;5092,35;5161,10;5229,85;5298,60;5366,64;5435,39
1019,88;1068,07;1116,98;1165,17;1213,37;1261,56;1309,76;1664,13;2079,46;2127,65;2175,85;2225,46;2273,66;2325,39;2375,72;2426,04;2476,36;2526,68;2575,58;2625,90;2676,23;2726,55;2776,16;3569,96;3633,75;3697,53;3760,61;3824,40;3888,90;3951,27;4015,76;4079,55;4142,63;4671,36;4741,52;4812,40;5121,41;5192,29;5263,16;5334,04;5404,91;5475,79;5546,66
1036,18;1085,79;1136,11;1185,72;1235,34;1285,66;1640,74;1691,06;2108,52;2157,42;2207,74;2258,06;2306,97;2360,83;2413,28;2464,31;2516,76;2567,79;2618,82;2671,26;2722,29;2774,74;2825,77;3633,75;3699,66;3764,87;3830,78;3896,69;3961,19;4027,10;4092,31;4158,22;4224,14;4762,79;4836,50;4909,50;5219,93;5292,93;5365,93;5438,93;5511,23;5584,23;5657,23
1052,48;1103,51;1154,54;1205,57;1258,02;1309,05;1666,26;2084,42;2135,45;2187,19;2238,93;2289,96;2341,70;2397,69;2450,84;2504,00;2557,16;2610,31;2662,05;2715,21;2768,36;2821,52;2874,68;3697,53;3764,87;3832,20;3900,24;3967,57;4034,90;4102,23;4170,27;4236,89;4304,93;4854,92;4930,05;5004,47;5318,45;5393,57;5467,99;5543,83;5618,96;5693,37;5768,50
1345,19;1412,52;1479,15;1546,48;2000,08;2066,70;2134,03;2664,18;2731,51;2798,13;2864,75;2932,08;2998,71;3071,71;3140,46;3209,21;3278,66;3347,41;3416,16;3484,91;3555,08;3623,82;3692,57;3761,32;3830,78;3900,24;3968,99;4039,15;4107,90;4178,07;4246,82;4316,98;4385,73;4946,35;5024,31;5100,86;5416,96;5493,51;5571,47;5648,01;5725,27;5801,81;5879,78
1752,72;1821,47;1890,93;1958,26;2027,72;2096,47;2629,45;2697,49;2766,95;2835,69;2904,44;2972,48;3041,23;3117,07;3187,94;3258,82;3329,69;3400,57;3471,44;3542,32;3613,19;3684,07;3754,94;3825,82;3896,69;3967,57;4039,15;4110,03;4181,61;4252,49;4323,36;4395,65;4466,53;5039,20;5117,87;5197,25;5515,48;5594,15;5674,24;5752,91;5832,29;5910,96;5989,63
1773,28;1843,44;1914,32;1985,19;2056,07;2126,24;2661,34;2731,51;2802,38;2872,55;2943,42;3013,59;3084,47;3162,43;3234,72;3307,72;3380,72;3453,72;3526,73;3599,02;3672,02;3743,60;3816,60;3889,61;3962,61;4034,90;4109,32;4181,61;4254,61;4327,61;4401,32;4474,32;4547,33;5130,63;5212,13;5292,93;5613,99;5694,79;5776,30;5857,10;5938,60;6020,11;6100,91
1793,12;1866,12;1939,13;2010,71;2083,71;2620,23;2692,53;2765,53;2837,11;2910,11;2983,11;3054,70;3127,70;3207,79;3282,21;3357,33;3431,75;3506,88;3580,59;3655,01;3730,14;3805,26;3879,68;3954,81;4028,52;4102,94;4178,07;4252,49;4328,32;4403,45;4477,87;4553,00;4628,83;5223,47;5305,69;5389,32;5712,51;5794,73;5878,36;5961,99;6044,91;6128,55;6212,18
1813,68;1888,80;1962,51;2037,64;2111,35;2650,71;2724,42;2798,84;2872,55;2947,68;3021,39;3096,51;3170,93;3252,44;3329,69;3406,24;3482,07;3558,62;3635,87;3712,42;3788,96;3864,80;3942,05;4018,60;4095,14;4170,98;4247,52;4324,78;4401,32;4477,87;4555,83;4632,38;4709,63;5314,90;5399,95;5485,71;5809,61;5895,37;5981,13;6066,89;6151,94;6237,69;6322,74
1834,23;1910,07;1987,32;2527,39;2603,22;2679,77;2755,61;2832,86;2907,99;2985,24;3061,08;3137,62;3213,46;3297,80;3376,47;3455,85;3533,10;3611,78;3690,45;3768,41;3847,08;3925,75;4004,42;4082,39;4161,06;4239,73;4317,69;4396,36;4475,03;4553,70;4632,38;4711,05;4790,43;5407,04;5494,92;5582,10;5908,13;5996,01;6083,19;6171,07;6258,25;6346,13;6434,02
2319,02;2397,69;2474,94;2552,90;2631,57;2709,54;2788,21;2866,17;2943,42;3022,80;3100,06;3178,73;3256,69;3343,16;3423,96;3504,75;3584,13;3664,93;3745,02;3825,82;3906,62;3986,00;4066,79;4146,17;4226,97;4307,77;4387,86;4467,95;4548,74;4628,83;4709,63;4790,43;4870,52;5498,47;5588,48;5677,78;6006,64;6095,94;6185,96;6275,26;6365,98;6455,28;6544,58
2339,57;2418,95;2499,04;2579,84;2659,22;2739,30;2819,39;2899,48;2978,86;3059,66;3139,75;3219,13;3299,93;3388,52;3471,44;3552,95;3635,87;3718,09;3800,30;3882,52;3964,02;4046,95;4128,45;4211,38;4292,88;4375,81;4457,31;4540,24;4621,74;4704,67;4786,88;4869,81;4951,31;5591,31;5682,74;5774,17;6105,16;6196,59;6288,72;6380,86;6472,29;6563,72;6655,15
2359,41;2441,63;2523,84;2605,35;2687,57;2769,78;2851,29;2932,79;3015,72;3097,22;3178,73;3260,94;3343,16;3433,88;3518,22;3601,85;3686,90;3770,54;3854,88;3938,51;4023,56;4107,19;4191,53;4275,17;4360,22;4443,85;4527,48;4611,82;4695,45;4780,50;4864,14;4948,48;5033,53;5682,74;5776,30;5870,56;6203,67;6297,23;6391,49;6485,05;6578,60;6672,87;6766,42
2379,97;2463,60;2547,94;2631,57;2715,21;2798,84;2882,47;2966,10;3051,15;3134,79;3218,42;3302,05;3385,68;3479,24;3565,71;3651,47;3737,93;3823,69;3909,45;3995,92;4081,68;4168,14;4253,90;4339,66;4426,13;4511,89;4598,36;4684,11;4769,16;4856,34;4941,39;5027,15;5113,62;5774,17;5870,56;5966,24;6301,48;6397,16;6493,55;6589,23;6685,62;6781,31;6877,70
2664,18;2759,86;2854,83;2949,80;3044,78;3140,46;3236,14;3330,40;3426,08;3521,76;3616,74;3712,42;3806,68;3914,41;4011,51;4109,32;4206,42;4304,22;4402,03;4499,84;4596,94;4694,75;4793,26;4890,36;4988,17;5085,27;5183,07;5280,88;5378,69;5475,79;5573,60;5670,69;5769,21;5867,02;5965,53;6062,63;6400,00;6497,81;6596,32;6694,84;6791,94;6890,45;6987,55
2686,86;2784,66;2881,76;2978,86;3076,67;3173,77;3271,58;3367,97;3465,06;3562,87;3659,97;3757,78;3854,88;3964,02;4063,96;4163,18;4263,83;4363,05;4463,69;4562,92;4662,14;4762,79;4862,01;4961,24;5061,88;5161,10;5260,33;5360,97;5460,20;5559,42;5660,06;5759,29;5859,22;5959,16;6058,38;6159,02;6497,81;6597,74;6698,38;6799,02;6898,96;6998,89;7098,83
2709,54;2808,76;2907,99;3007,92;3107,15;3206,37;3305,60;3405,53;3504,75;3603,98;3703,20;3803,14;3902,36;4014,35;4115,70;4218,47;4319,82;4421,88;4523,23;4626,00;4727,35;4829,41;4930,76;5033,53;5134,88;5236,94;5338,29;5440,35;5541,70;5644,47;5745,82;5847,88;5949,23;6052,00;6153,35;6255,41;6596,32;6698,38;6800,44;6903,21;7005,27;7108,04;7210,10
2732,22;2833,57;2934,92;3036,98;3138,33;3239,68;3341,03;3442,38;3544,44;3646,50;3747,86;3849,21;3950,56;4064,67;4168,85;4272,33;4376,52;4480,70;4584,18;4688,37;4791,84;4896,03;5000,93;5103,69;5208,59;5312,78;5416,25;5520,44;5623,92;5728,10;5832,29;5935,77;6039,95;6144,14;6247,62;6351,80;6694,84;6799,02;6903,21;7007,40;7111,58;7215,77;7321,37
2754,90;2858,37;2962,56;3066,04;3168,81;3273,70;3376,47;3479,95;3583,43;3687,61;3791,09;3894,57;3998,75;4114,99;4221,30;4327,61;4433,93;4538,82;4645,13;4751,45;4857,76;4963,36;5069,67;5175,99;5282,30;5387,19;5493,51;5599,82;5706,13;5811,74;5918,05;6024,36;6130,67;6235,57;6341,88;6448,19;6792,65;6898,96;7005,27;7113,00;7219,31;7325,63;7431,94
2777,58;2882,47;2988,78;3094,39;3200,70;3305,60;3411,91;3517,51;3623,82;3729,43;3834,32;3940,64;4046,24;4165,31;4273,04;4381,48;4489,92;4598,36;4706,09;4814,52;4922,96;5031,40;5138,42;5246,86;5355,30;5463,03;5571,47;5679,91;5788,35;5896,08;6004,52;6112,95;6219,98;6328,41;6436,85;6544,58;6892,58;7000,31;7108,75;7217,19;7325,63;7434,77;7543,21
2800,26;2907,99;3015,72;3124,16;3231,18;3339,62;3446,64;3555,08;3663,51;3770,54;3878,97;3986,00;4094,43;4216,34;4326,20;4436,76;4547,33;4657,18;4767,75;4877,60;4988,17;5098,02;5208,59;5318,45;5429,01;5538,87;5649,43;5759,29;5869,85;5979,71;6090,27;6200,13;6310,70;6420,55;6531,12;6641,68;6990,39;7100,95;7211,52;7321,37;7432,65;7543,21;7653,78
2822,94;2932,79;3041,94;3152,51;3262,36;3372,93;3482,07;3592,64;3702,50;3811,64;3922,21;4032,06;4141,21;4266,66;4378,64;4490,63;4603,32;4715,30;4828,70;4940,68;5052,66;5165,36;5277,34;5389,32;5502,72;5614,70;5726,69;5839,38;5951,36;6063,34;6176,74;6288,72;6401,42;6513,40;6625,38;6738,07;7088,90;7202,30;7314,29;7426,98;7538,96;7652,36;7764,34
2845,62;2957,60;3069,58;3180,86;3292,84;3405,53;3517,51;3629,49;3742,19;3854,17;3965,44;4077,42;4189,41;4316,98;4431,09;4545,91;4660,02;4774,13;4888,23;5003,76;5117,87;5231,98;5346,80;5461,61;5575,72;5690,54;5804,65;5918,76;6032,87;6148,39;6262,50;6376,61;6491,43;6606,24;6720,35;6835,17;7188,84;7302,95;7417,05;7531,87;7645,98;7760,09;7875,62
2868,30;2982,41;3096,51;3210,62;3324,73;3438,84;3552,95;3667,06;3781,17;3895,28;4009,38;4123,49;4238,31;4366,59;4484,25;4600,48;4716,01;4833,66;4949,19;5066,84;5183,07;5300,02;5416,25;5532,49;5649,43;5765,67;5882,61;5998,85;6115,79;6232,02;6348,97;6465,20;6581,44;6698,38;6814,62;6931,56;7286,64;7402,88;7520,53;7636,06;7753,71;7869,95;7986,89
