128,99;151,71;154,86;158,01;160,64;163,79;166,94;170,09;172,71;175,86;179,01;181,64;184,79;187,94;212,09;214,71;217,86;221,01;224,16;226,79;229,94;233,09;235,71;238,86;279,81;282,96;286,11;288,74;291,89;340,19;343,34;346,49;349,64;352,26;355,41;358,56;382,71;385,34;388,49;391,64;394,26;397,41;400,56
296,61;296,61;302,91;302,91;309,21;309,21;315,51;315,51;321,81;321,81;328,11;328,11;334,41;334,41;378,51;378,51;384,81;384,81;436,79;436,79;443,09;443,09;449,39;449,39;455,69;455,69;462,51;462,51;490,34;490,34;496,64;496,64;503,46;503,46;509,76;509,76;516,06;516,06;522,89;522,89;529,19;529,19;536,01;536,01;542,31;542,31;549,14;549,14;555,44;555,44;562,26;562,26;568,56;568,56;575,39;575,39;581,69;581,69;588,51;588,51;594,81;594,81;601,64;601,64;607,94;607,94;614,76;614,76;621,06;621,06;627,89;627,89;655,71;655,71;662,01;662,01;668,84;668,84;675,14;675,14;681,96;681,96;688,26;688,26;695,09;695,09
304,49;304,49;310,79;310,79;317,09;317,09;323,91;323,91;330,21;330,21;336,51;336,51;343,34;343,34;387,96;387,96;439,94;439,94;446,24;446,24;452,54;452,54;459,36;459,36;465,66;465,66;473,01;473,01;500,84;500,84;507,14;507,14;513,96;513,96;520,79;520,79;527,61;527,61;533,91;533,91;540,74;540,74;547,56;547,56;554,39;554,39;561,21;561,21;568,04;568,04;574,86;574,86;581,16;581,16;587,99;587,99;594,81;594,81;601,64;601,64;608,46;608,46;615,29;615,29;622,11;622,11;628,41;628,41;635,24;635,24;642,06;642,06;669,89;669,89;676,71;676,71;683,54;683,54;690,36;690,36;697,19;697,19;703,49;703,49;710,31;710,31
311,84;311,84;318,66;318,66;325,49;325,49;332,31;332,31;338,61;338,61;345,44;345,44;390,06;390,06;396,89;396,89;448,86;448,86;455,69;455,69;462,51;462,51;469,34;469,34;475,64;475,64;482,99;482,99;510,81;510,81;517,64;517,64;524,99;524,99;531,81;531,81;538,64;538,64;545,46;545,46;552,29;552,29;559,11;559,11;566,46;566,46;573,29;573,29;580,11;580,11;586,94;586,94;593,76;593,76;601,11;601,11;607,94;607,94;614,76;614,76;621,59;621,59;628,41;628,41;635,76;635,76;642,59;642,59;649,41;649,41;656,24;656,24;684,59;684,59;691,41;691,41;698,24;698,24;705,06;705,06;711,89;711,89;719,24;719,24;726,06;726,06
319,71;319,71;326,54;326,54;333,36;333,36;340,19;340,19;347,54;347,54;354,36;354,36;398,99;398,99;451,49;451,49;458,31;458,31;465,14;465,14;471,96;471,96;478,79;478,79;485,61;485,61;493,49;493,49;521,31;521,31;528,66;528,66;535,49;535,49;542,84;542,84;549,66;549,66;557,01;557,01;563,84;563,84;571,19;571,19;578,01;578,01;585,36;585,36;592,19;592,19;599,54;599,54;606,36;606,36;613,71;613,71;620,54;620,54;627,89;627,89;635,24;635,24;642,06;642,06;649,41;649,41;656,24;656,24;663,59;663,59;670,41;670,41;698,76;698,76;706,11;706,11;712,94;712,94;720,29;720,29;727,11;727,11;734,46;734,46;741,81;741,81
327,59;327,59;334,41;334,41;341,76;341,76;348,59;348,59;393,74;393,74;401,09;401,09;407,91;407,91;460,41;460,41;467,76;467,76;474,59;474,59;481,41;481,41;488,76;488,76;495,59;495,59;503,46;503,46;531,81;531,81;539,16;539,16;546,51;546,51;553,86;553,86;560,69;560,69;568,04;568,04;575,39;575,39;582,74;582,74;590,09;590,09;597,44;597,44;604,79;604,79;611,61;611,61;618,96;618,96;626,31;626,31;633,66;633,66;641,01;641,01;648,36;648,36;655,71;655,71;663,06;663,06;670,41;670,41;677,76;677,76;685,11;685,11;713,46;713,46;720,81;720,81;728,16;728,16;734,99;734,99;742,34;742,34;749,69;749,69;757,04;757,04
373,26;373,26;380,61;380,61;387,96;387,96;395,31;395,31;402,14;402,14;409,49;409,49;462,51;462,51;469,34;469,34;476,69;476,69;484,04;484,04;491,39;491,39;498,74;498,74;505,56;505,56;513,44;513,44;542,31;542,31;549,66;549,66;557,01;557,01;564,36;564,36;572,24;572,24;579,59;579,59;586,94;586,94;594,29;594,29;601,64;601,64;609,51;609,51;616,86;616,86;624,21;624,21;631,56;631,56;639,44;639,44;646,79;646,79;654,14;654,14;661,49;661,49;669,36;669,36;676,71;676,71;684,06;684,06;691,94;691,94;699,29;699,29;727,64;727,64;735,51;735,51;742,86;742,86;750,21;750,21;757,56;757,56;765,44;765,44;772,79;772,79
381,14;381,14;388,49;388,49;395,84;395,84;403,19;403,19;411,06;411,06;418,41;418,41;471,44;471,44;478,79;478,79;486,14;486,14;493,49;493,49;500,84;500,84;508,19;508,19;515,54;515,54;523,94;523,94;552,81;552,81;560,16;560,16;568,04;568,04;575,39;575,39;583,26;583,26;590,61;590,61;598,49;598,49;606,36;606,36;613,71;613,71;621,59;621,59;628,94;628,94;636,81;636,81;644,16;644,16;652,04;652,04;659,91;659,91;667,26;667,26;675,14;675,14;682,49;682,49;690,36;690,36;698,24;698,24;705,59;705,59;713,46;713,46;742,34;742,34;749,69;749,69;757,56;757,56;765,44;765,44;772,79;772,79;780,66;780,66;788,54;788,54
389,01;389,01;396,36;396,36;404,24;404,24;411,59;411,59;419,46;419,46;472,49;472,49;479,84;479,84;487,71;487,71;495,06;495,06;502,94;502,94;510,29;510,29;518,16;518,16;525,51;525,51;533,91;533,91;562,79;562,79;570,66;570,66;578,54;578,54;586,41;586,41;594,29;594,29;602,16;602,16;610,04;610,04;617,91;617,91;625,79;625,79;633,66;633,66;641,54;641,54;648,89;648,89;656,76;656,76;664,64;664,64;672,51;672,51;680,39;680,39;688,26;688,26;696,14;696,14;704,01;704,01;711,89;711,89;719,76;719,76;727,64;727,64;756,51;756,51;764,39;764,39;772,26;772,26;780,14;780,14;788,01;788,01;795,89;795,89;803,76;803,76
396,89;396,89;404,24;404,24;412,11;412,11;419,99;419,99;427,86;427,86;481,41;481,41;488,76;488,76;496,64;496,64;504,51;504,51;512,39;512,39;520,26;520,26;528,14;528,14;536,01;536,01;544,41;544,41;573,29;573,29;581,69;581,69;589,56;589,56;597,44;597,44;605,31;605,31;613,71;613,71;621,59;621,59;629,46;629,46;637,34;637,34;645,74;645,74;653,61;653,61;661,49;661,49;669,36;669,36;677,76;677,76;685,64;685,64;693,51;693,51;701,91;701,91;709,79;709,79;717,66;717,66;726,06;726,06;733,94;733,94;741,81;741,81;771,21;771,21;779,09;779,09;787,49;787,49;795,36;795,36;803,24;803,24;811,64;811,64;819,51;819,51
404,24;404,24;412,64;412,64;420,51;420,51;474,06;474,06;481,94;481,94;489,81;489,81;497,69;497,69;506,09;506,09;513,96;513,96;521,84;521,84;529,71;529,71;537,59;537,59;545,99;545,99;554,39;554,39;583,79;583,79;592,19;592,19;600,06;600,06;608,46;608,46;616,86;616,86;624,74;624,74;633,14;633,14;641,01;641,01;649,41;649,41;657,81;657,81;665,69;665,69;674,09;674,09;681,96;681,96;690,36;690,36;698,76;698,76;706,64;706,64;715,04;715,04;723,44;723,44;731,31;731,31;739,71;739,71;748,11;748,11;756,51;756,51;785,39;785,39;793,79;793,79;802,19;802,19;810,06;810,06;818,46;818,46;826,86;826,86;834,74;834,74
