148,99;183,74;194,76;204,74;215,24;225,74;236,24;246,74;257,24;267,74;278,24;288,74;299,24;309,74;320,24;330,74;341,24;351,74;362,24;372,74;404,24;414,74;425,24;435,74;484,04;494,54;505,04;515,54;526,04;581,69;592,19;603,21;613,71;623,69;634,19;645,21;655,71;665,69;676,19;686,69;697,71;708,21;718,19;791,19;801,17;811,15;821,13;831,11;841,09;851,07;861,05;871,03;881,01
176,39;186,89;197,91;208,41;218,91;229,41;239,91;250,94;261,44;271,94;282,96;293,46;304,49;314,99;325,49;335,99;347,01;357,51;389,54;400,04;410,54;421,56;432,06;442,56;491,39;501,89;512,91;523,41;533,91;590,09;600,59;611,61;622,11;632,61;643,64;654,66;665,16;675,66;686,16;696,66;707,69;718,19;728,69;802,21;812,71;823,21;833,71;844,21;854,71;865,21;875,71;886,21;896,71
179,54;190,04;201,06;211,56;222,59;233,09;244,11;255,14;265,64;276,66;287,16;298,19;309,21;320,24;330,74;341,76;373,79;384,81;395,31;406,34;416,84;428,39;438,89;449,91;498,21;509,24;520,26;531,29;541,79;598,49;608,99;620,01;631,04;641,54;652,56;663,59;674,61;685,11;696,14;706,64;718,19;728,69;739,71;813,75;824,77;835,79;846,81;857,83;868,85;879,87;890,89;901,91;912,93
182,16;193,19;204,21;215,24;225,74;236,76;247,79;259,34;270,36;280,86;291,89;302,91;314,46;325,49;357,51;368,54;379,56;390,59;401,61;412,64;423,66;434,69;445,71;456,74;505,56;516,59;528,14;539,16;595,34;606,36;617,39;628,94;639,96;650,46;661,49;673,04;684,06;695,09;705,59;716,61;728,16;739,19;750,21;824,25;835,27;846,29;857,31;868,33;879,35;890,37;901,39;912,41;923,43
185,31;196,34;207,89;218,39;229,41;240,44;251,46;263,54;274,56;285,59;296,61;307,64;340,71;351,74;362,76;373,79;385,34;396,89;407,91;418,94;429,96;441,51;452,54;501,89;512,91;523,94;535,49;547,04;603,21;614,76;625,79;637,34;648,36;659,39;670,94;682,49;693,51;704,54;715,56;726,59;738,66;749,69;760,71;834,75;845,77;856,79;867,81;878,83;889,85;900,87;911,89;922,91;933,93
188,46;199,49;211,04;222,06;233,09;244,11;255,66;267,21;278,76;289,79;322,34;333,89;345,44;356,99;368,01;379,56;391,11;402,66;413,69;425,24;436,26;448,34;459,36;508,71;520,26;531,29;589,04;600,06;611,61;622,64;634,19;645,74;657,29;668,31;679,86;691,41;702,96;713,99;725,54;736,56;748,64;760,19;771,21;845,25;856,27;867,29;878,31;889,33;900,35;911,37;922,39;933,41;944,43
191,09;202,64;214,19;225,74;236,76;248,31;259,34;271,41;303,96;315,51;327,06;338,61;350,69;362,24;373,79;384,81;396,89;408,44;419,99;431,54;443,09;492,96;504,51;516,06;572,76;584,31;596,39;607,94;619,49;631,04;642,59;654,66;665,69;677,24;688,79;700,86;712,41;723,96;735,51;747,06;758,61;770,16;781,71;856,28;867,83;879,38;890,93;902,48;914,03;925,58;937,13;948,68;960,23
194,24;205,79;217,86;229,41;240,44;251,99;284,54;296,61;308,16;320,24;331,79;343,34;355,41;367,49;379,04;390,59;402,66;414,21;426,29;475,64;487,19;499,79;557,01;568,56;580,11;591,66;604,26;615,81;627,36;638,91;650,99;663,06;674,61;686,16;697,71;710,31;721,86;733,41;744,96;757,04;769,11;780,66;792,21;866,78;878,33;889,88;901,43;912,98;924,53;936,08;947,63;959,18;970,73
197,39;208,94;221,01;232,56;265,64;277,19;288,74;300,81;312,36;324,44;336,51;348,06;360,66;372,21;384,29;396,36;408,44;458,31;470,39;481,94;539,69;551,76;563,84;575,39;587,46;599,54;611,61;623,69;635,24;647,31;658,86;671,46;683,54;695,09;707,16;719,24;731,31;743,39;754,94;767,01;779,09;791,16;803,24;878,34;890,42;902,50;914,58;926,66;938,74;950,82;962,90;974,98;987,06
200,54;212,09;245,69;257,24;269,31;280,86;292,94;305,54;317,09;329,16;341,24;352,79;403,71;415,79;427,86;439,94;452,01;464,09;521,84;533,91;545,99;558,59;570,66;582,74;594,81;606,89;619,49;631,56;643,64;655,19;667,26;679,86;691,94;704,01;716,09;728,69;740,76;752,84;764,91;776,99;789,59;801,66;813,74;888,84;900,92;913,00;925,08;937,16;949,24;961,32;973,40;985,48;997,56
224,16;236,24;248,84;260,91;272,99;285,06;297,14;309,74;321,81;333,36;383,76;395,84;408,44;421,04;433,11;445,19;503,46;515,54;528,14;540,21;552,29;565,41;577,49;589,56;602,16;614,24;626,84;638,91;651,51;663,59;675,66;688,79;700,86;712,94;725,01;738,14;750,21;762,29;774,89;786,96;799,56;812,16;824,24;899,34;911,42;923,50;935,58;947,66;959,74;971,82;983,90;995,98;1008,06
227,31;239,39;252,51;264,59;276,66;288,74;301,34;313,94;326,01;338,09;388,49;400,56;413,69;425,76;484,04;496,11;509,24;521,84;533,91;546,51;559,11;571,71;584,31;596,91;608,99;621,59;634,71;646,79;659,39;671,99;684,06;697,19;709,79;721,86;734,46;747,06;759,66;772,26;784,34;796,94;810,06;843,66;855,74;930,84;942,92;955,00;967,08;979,16;991,24;1003,32;1015,40;1027,48;1039,56
230,46;242,54;255,66;268,26;280,34;292,94;305,01;318,14;330,74;381,14;393,21;405,81;464,09;476,69;489,29;501,89;515,01;527,61;540,21;552,81;565,41;578,54;591,14;603,74;616,34;628,94;642,06;654,66;667,26;679,86;692,46;705,59;718,19;730,79;743,39;756,51;769,11;781,71;794,31;827,91;841,04;853,64;866,24;941,86;954,46;967,06;979,66;992,26;1004,86;1017,46;1030,06;1042,66;1055,26
233,61;246,21;259,34;271,41;284,01;296,61;309,21;322,34;334,94;385,34;397,94;410,54;469,34;481,94;495,06;507,66;521,31;533,91;547,04;559,64;572,24;585,89;598,49;611,61;624,21;637,34;650,46;663,06;676,19;688,79;701,91;715,04;728,16;740,76;753,36;767,01;779,61;813,74;826,34;839,46;852,59;865,71;878,31;953,93;966,53;979,13;991,73;1004,33;1016,93;1029,53;1042,13;1054,73;1067,33
236,24;249,36;262,49;275,09;288,21;300,81;313,41;326,54;339,66;390,06;403,19;461,46;474,59;487,71;500,84;513,44;527,09;540,21;553,34;565,94;579,06;592,71;605,84;618,96;631,56;644,69;658,34;671,46;684,06;697,19;710,31;723,96;737,09;749,69;762,81;797,46;810,59;823,71;836,31;849,44;863,09;876,21;889,34;965,49;978,62;991,75;1004,88;1018,01;1031,14;1044,27;1057,40;1070,53;1083,66
239,39;252,51;265,64;278,76;291,89;304,49;317,61;331,26;343,86;394,79;407,91;466,19;479,84;492,96;506,09;519,21;533,39;546,51;559,64;572,76;585,89;599,54;612,66;625,79;639,44;652,56;666,21;679,34;692,46;705,59;718,71;732,89;746,01;780,14;793,26;806,91;820,04;833,69;846,81;859,94;873,59;886,71;899,84;975,99;989,12;1002,25;1015,38;1028,51;1041,64;1054,77;1067,90;1081,03;1094,16
242,54;255,66;269,31;282,44;295,56;308,69;321,81;335,46;348,59;399,51;458,31;471,44;485,09;498,74;511,86;524,99;539,16;552,29;565,94;579,06;592,71;606,36;620,01;633,14;646,79;659,91;674,09;687,21;700,86;713,99;727,64;762,29;775,94;789,06;802,71;816,36;830,01;843,14;856,79;869,91;884,09;897,21;910,86;987,53;1001,18;1014,83;1028,48;1042,13;1055,78;1069,43;1083,08;1096,73;1110,38
245,16;258,81;272,46;286,11;299,24;312,36;326,01;339,66;391,11;404,24;463,04;476,69;490,34;503,99;517,64;531,29;544,94;558,59;572,24;585,89;599,54;613,19;626,84;640,49;654,14;667,79;681,96;695,09;708,74;743,39;757,04;771,21;784,86;798,51;812,16;825,81;839,46;853,11;866,76;880,41;894,59;907,71;921,36;998,03;1011,68;1025,33;1038,98;1052,63;1066,28;1079,93;1093,58;1107,23;1120,88
248,31;261,96;276,14;289,26;302,91;316,56;329,69;343,86;395,31;454,64;467,76;481,41;495,59;509,24;523,41;537,06;551,24;564,89;578,54;592,19;605,84;620,54;634,19;647,84;661,49;675,14;689,84;724,49;738,14;751,79;765,96;780,14;793,79;807,44;821,09;835,26;849,44;863,09;876,74;890,39;904,56;918,74;932,39;1009,06;1022,71;1036,36;1050,01;1063,66;1077,31;1090,96;1104,61;1118,26;1131,91
251,46;265,11;279,29;292,94;306,59;320,24;333,89;386,39;400,04;459,36;473,01;486,66;500,84;515,01;528,66;542,84;557,01;571,19;584,84;599,01;612,66;627,36;641,01;655,19;668,84;704,01;718,71;732,36;746,54;760,19;774,36;788,54;802,71;816,36;830,54;845,24;858,89;873,06;886,71;900,89;915,06;929,24;942,89;1019,56;1033,21;1046,86;1060,51;1074,16;1087,81;1101,46;1115,11;1128,76;1142,41
254,61;268,26;282,44;296,61;310,26;324,44;338,09;390,59;449,91;463,56;477,74;491,39;506,09;520,26;534,44;548,61;563,31;576,96;591,14;605,31;619,49;634,19;648,36;683,54;697,71;711,89;726,59;740,24;754,41;768,59;782,76;797,46;811,64;825,81;839,99;854,69;868,86;882,51;896,69;910,86;925,56;939,74;953,91;1031,10;1045,27;1059,44;1073,61;1087,78;1101,95;1116,12;1130,29;1144,46;1158,63
257,24;271,41;286,11;300,29;313,94;328,11;380,09;394,79;454,64;468,29;482,46;496,64;511,34;526,04;540,21;554,39;569,09;583,26;597,44;612,14;626,31;662,01;676,19;690,89;705,06;719,24;733,94;748,64;762,81;776,99;791,16;806,39;820,56;834,74;849,44;864,14;878,31;892,49;907,19;921,36;936,06;950,24;964,94;1042,66;1057,36;1072,06;1086,76;1101,46;1116,16;1130,86;1145,56;1160,26;1174,96
