623,49;642,99;653,49;663,99;674,49;770,69;781,71;792,74;803,76;815,31;826,34;837,36;848,39;859,41;870,44;881,46;892,49;903,51;914,54;925,56;936,59;947,61;958,64;969,66;1013,24;1024,26;1035,29;1046,31;1057,34;1106,69;1117,71;1128,74;1139,76;1151,31;1162,34;1173,36;1202,24;1213,26;1224,29;1235,31;1246,34;1257,36;1268,39;1342,44;1353,47;1364,50;1375,53;1386,56;1397,59;1408,62;1419,65;1430,68;1441,71
642,49;653,99;665,99;677,49;689,49;787,49;800,09;812,16;824,76;836,84;849,44;861,51;874,11;886,19;898,79;910,86;923,46;935,54;948,14;960,21;972,81;984,89;997,49;1009,56;1054,19;1066,26;1078,86;1090,94;1103,54;1154,46;1166,54;1179,14;1191,21;1203,81;1215,89;1227,96;1258,41;1270,49;1283,09;1295,16;1307,76;1319,84;1332,44;1408,06;1420,66;1433,26;1445,86;1458,46;1471,06;1483,66;1496,26;1508,86;1521,46
652,99;665,49;678,49;691,49;703,99;804,29;817,94;831,59;845,24;858,89;872,54;886,19;899,84;913,49;927,14;940,26;953,91;967,56;981,21;994,86;1008,51;1022,16;1035,81;1049,46;1095,14;1108,79;1122,44;1136,09;1149,74;1201,71;1215,36;1229,01;1242,66;1256,31;1269,44;1283,09;1314,59;1328,24;1341,89;1355,54;1369,19;1382,84;1396,49;1473,16;1486,81;1500,46;1514,11;1527,76;1541,41;1555,06;1568,71;1582,36;1596,01
662,99;676,99;690,99;704,99;718,99;821,09;836,31;851,01;865,71;880,94;895,64;910,34;925,56;940,26;954,96;970,19;984,89;999,59;1014,81;1029,51;1044,21;1059,44;1074,14;1088,84;1136,09;1150,79;1166,01;1180,71;1234,26;1248,96;1264,19;1278,89;1293,59;1308,81;1323,51;1338,21;1371,29;1385,99;1400,69;1415,91;1430,61;1445,31;1460,54;1538,79;1554,02;1569,25;1584,48;1599,71;1614,94;1630,17;1645,40;1660,63;1675,86
672,99;687,99;703,49;718,49;733,99;837,89;854,16;870,44;886,71;902,46;918,74;935,01;951,29;967,56;983,31;999,59;1015,86;1032,14;1047,89;1064,16;1080,44;1096,71;1112,46;1160,76;1177,04;1193,31;1209,59;1225,34;1280,46;1296,21;1312,49;1328,76;1345,04;1361,31;1377,06;1393,34;1427,46;1443,74;1459,49;1475,76;1492,04;1508,31;1524,06;1602,83;1618,58;1634,33;1650,08;1665,83;1681,58;1697,33;1713,08;1728,83;1744,58
768,59;785,91;803,24;820,56;837,89;854,69;872,54;889,86;907,19;924,51;941,84;959,69;977,01;994,34;1011,66;1028,99;1046,84;1064,16;1081,49;1098,81;1116,14;1133,99;1151,31;1200,66;1217,99;1235,84;1253,16;1270,49;1326,66;1343,99;1361,31;1378,64;1395,96;1413,81;1431,14;1448,46;1483,64;1500,96;1518,81;1536,14;1553,46;1570,79;1588,11;1668,45;1685,77;1703,09;1720,41;1737,73;1755,05;1772,37;1789,69;1807,01;1824,33
779,61;797,99;816,36;834,74;853,64;872,01;890,39;909,29;927,66;946,56;965,46;983,84;1002,74;1021,11;1040,01;1058,91;1077,29;1096,19;1115,09;1133,46;1152,36;1170,74;1189,64;1240,56;1258,94;1277,84;1296,74;1353,96;1372,34;1391,24;1410,14;1428,51;1447,41;1466,31;1484,69;1503,59;1539,81;1558,71;1577,61;1595,99;1614,89;1633,26;1652,16;1734,08;1752,98;1771,88;1790,78;1809,68;1828,58;1847,48;1866,38;1885,28;1904,18
790,11;809,54;829,49;849,44;869,39;888,81;908,76;928,71;948,66;968,61;988,56;1008,51;1028,46;1048,41;1068,36;1088,31;1108,26;1128,21;1148,16;1168,11;1188,06;1208,01;1227,96;1280,46;1300,41;1320,36;1378,64;1398,59;1418,54;1438,49;1458,44;1478,39;1498,34;1518,81;1538,76;1558,71;1596,51;1616,46;1636,41;1656,36;1676,31;1696,26;1716,21;1799,18;1819,13;1839,08;1859,03;1878,98;1898,93;1918,88;1938,83;1958,78;1978,73
800,61;821,61;842,61;863,61;885,14;906,14;927,14;948,14;969,14;990,14;1011,66;1032,66;1054,19;1075,19;1096,71;1117,71;1139,24;1160,24;1181,76;1202,76;1224,29;1277,31;1298,84;1319,84;1341,36;1401,21;1422,21;1443,74;1464,74;1486,26;1507,26;1528,79;1549,79;1571,31;1592,31;1613,31;1652,69;1673,69;1695,21;1716,21;1737,74;1758,74;1780,26;1864,80;1886,32;1907,84;1929,36;1950,88;1972,40;1993,92;2015,44;2036,96;2058,48
811,11;833,69;855,74;878,31;900,36;922,94;945,51;967,56;990,14;1012,19;1034,76;1089,36;1111,94;1134,51;1157,09;1179,66;1202,24;1224,81;1247,39;1269,44;1292,01;1314,59;1337,16;1359,74;1420,64;1443,21;1465,79;1488,36;1510,94;1533,51;1556,09;1578,66;1601,24;1623,81;1645,86;1668,44;1708,86;1731,44;1754,01;1776,59;1799,16;1821,74;1844,31;1929,90;1952,47;1975,04;1997,61;2020,18;2042,75;2065,32;2087,89;2110,46;2133,03
821,61;845,24;868,86;892,49;916,11;939,74;963,36;986,99;1010,61;1034,24;1090,41;1114,04;1137,66;1161,81;1185,44;1209,06;1233,21;1256,84;1280,46;1304,09;1328,24;1351,86;1375,49;1437,96;1462,11;1485,74;1509,36;1533,51;1557,14;1580,76;1604,91;1628,54;1652,16;1676,31;1699,94;1723,56;1765,56;1789,19;1812,81;1836,96;1860,59;1884,21;1907,84;1994,49;2018,12;2041,75;2065,38;2089,01;2112,64;2136,27;2159,90;2183,53;2207,16
