181,64;191,61;201,06;210,51;220,49;229,94;239,39;248,84;258,81;240,96;249,89;258,29;267,21;275,61;284,54;293,46;301,86;310,79;319,19;328,11;336,51;345,44;354,36;401,09;409,49;418,41;472,49;481,41;489,81;498,74;507,14;516,06;524,46;533,39;542,31;550,71;559,64;568,04;576,96;585,36;594,29;603,21;611,61;442,56;447,29;447,29;452,54;452,54;457,79;457,79;462,51;462,51;467,76;467,76;472,49;472,49;477,74;477,74;482,99;482,99;487,71;487,71;492,96;492,96;497,69;497,69;502,94;502,94;508,19;508,19;512,91;512,91;539,16;539,16;544,41;544,41;549,14;549,14;554,39;554,39;559,11;559,11;564,36;564,36;569,61;569,61
184,79;194,76;204,21;214,19;224,16;233,61;243,59;253,56;263,01;245,69;254,61;263,54;271,94;280,86;289,79;298,71;307,64;316,56;325,49;334,41;343,34;390,06;398,99;407,91;462,51;471,44;479,84;488,76;497,69;506,61;515,54;524,46;533,39;542,31;551,24;560,16;569,09;578,01;586,94;595,86;604,26;613,19;622,11;454,11;459,36;459,36;464,61;464,61;469,34;469,34;474,59;474,59;479,84;479,84;485,09;485,09;490,34;490,34;495,59;495,59;500,84;500,84;506,09;506,09;511,34;511,34;516,59;516,59;521,84;521,84;527,09;527,09;553,34;553,34;558,59;558,59;563,84;563,84;569,09;569,09;574,34;574,34;579,59;579,59;584,84;584,84
187,94;197,91;207,89;217,86;227,84;237,81;247,79;257,76;267,74;245,69;254,61;263,54;271,94;280,86;289,79;298,71;307,64;316,56;325,49;334,41;343,34;390,06;398,99;407,91;462,51;471,44;479,84;488,76;497,69;506,61;515,54;524,46;533,39;542,31;551,24;560,16;569,09;578,01;586,94;595,86;604,26;613,19;622,11;465,66;471,44;471,44;476,69;476,69;482,46;482,46;487,71;487,71;492,96;492,96;498,74;498,74;503,99;503,99;509,76;509,76;515,01;515,01;520,26;520,26;526,04;526,04;531,29;531,29;536,54;536,54;542,31;542,31;568,56;568,56;574,34;574,34;579,59;579,59;585,36;585,36;590,61;590,61;595,86;595,86;601,64;601,64
212,09;222,06;232,04;242,54;252,51;262,49;272,99;282,96;292,94;249,89;258,81;268,26;277,19;286,11;295,56;304,49;313,41;322,34;331,79;378,51;387,96;396,89;451,49;460,41;469,34;478,79;487,71;496,64;506,09;515,01;523,94;532,86;542,31;551,24;560,16;569,09;578,54;587,46;596,39;605,84;614,76;623,69;632,61;477,74;482,99;482,99;488,76;488,76;494,54;494,54;500,31;500,31;505,56;505,56;511,34;511,34;517,11;517,11;522,89;522,89;528,14;528,14;533,91;533,91;539,69;539,69;545,46;545,46;550,71;550,71;556,49;556,49;583,26;583,26;589,04;589,04;594,29;594,29;600,06;600,06;605,84;605,84;611,61;611,61;616,86;616,86
214,71;225,21;235,71;246,21;256,19;266,69;277,19;287,16;297,66;249,89;258,81;268,26;277,19;286,11;295,56;304,49;313,41;322,34;331,79;378,51;387,96;396,89;451,49;460,41;469,34;478,79;487,71;496,64;506,09;515,01;523,94;532,86;542,31;551,24;560,16;569,09;578,54;587,46;596,39;605,84;614,76;623,69;632,61;489,29;495,06;495,06;500,84;500,84;506,61;506,61;512,39;512,39;518,16;518,16;523,94;523,94;530,24;530,24;536,01;536,01;541,79;541,79;547,56;547,56;553,34;553,34;559,11;559,11;564,89;564,89;570,66;570,66;597,44;597,44;603,74;603,74;609,51;609,51;615,29;615,29;621,06;621,06;626,84;626,84;632,61;632,61
217,86;228,36;238,86;249,36;259,86;270,36;280,86;291,36;302,39;254,61;263,54;272,99;282,44;291,36;300,81;309,74;319,19;366,44;375,89;384,81;439,94;448,86;458,31;467,76;476,69;486,14;495,06;504,51;513,96;522,89;532,34;541,79;550,71;560,16;569,61;578,54;587,99;596,91;606,36;615,81;624,74;634,19;643,64;500,84;507,14;507,14;512,91;512,91;519,21;519,21;524,99;524,99;530,76;530,76;537,06;537,06;542,84;542,84;549,14;549,14;554,91;554,91;561,21;561,21;566,99;566,99;572,76;572,76;579,06;579,06;584,84;584,84;612,14;612,14;617,91;617,91;624,21;624,21;629,99;629,99;636,29;636,29;642,06;642,06;648,36;648,36
221,01;231,51;242,54;253,04;263,54;274,56;285,06;296,09;344,39;254,61;263,54;272,99;282,44;291,36;300,81;309,74;319,19;366,44;375,89;384,81;439,94;448,86;458,31;467,76;476,69;486,14;495,06;504,51;513,96;522,89;532,34;541,79;550,71;560,16;569,61;578,54;587,99;596,91;606,36;615,81;624,74;634,19;643,64;512,39;518,69;518,69;524,99;524,99;531,29;531,29;537,59;537,59;543,36;543,36;549,66;549,66;555,96;555,96;562,26;562,26;568,56;568,56;574,34;574,34;580,64;580,64;586,94;586,94;593,24;593,24;599,54;599,54;626,84;626,84;632,61;632,61;638,91;638,91;645,21;645,21;651,51;651,51;657,81;657,81;663,59;663,59
224,16;234,66;245,69;256,71;267,74;278,24;289,26;300,29;349,11;258,81;268,26;277,71;324,96;334,41;343,86;353,31;362,76;372,21;427,34;436,79;446,24;455,69;465,14;474,59;484,04;493,49;502,94;512,39;521,84;531,29;540,74;550,19;559,64;569,09;578,54;587,99;597,44;606,89;616,34;625,79;635,24;644,69;654,14;524,46;530,76;530,76;537,06;537,06;543,36;543,36;549,66;549,66;555,96;555,96;562,79;562,79;569,09;569,09;575,39;575,39;581,69;581,69;587,99;587,99;594,29;594,29;600,59;600,59;607,41;607,41;613,71;613,71;641,01;641,01;647,31;647,31;653,61;653,61;660,44;660,44;666,74;666,74;673,04;673,04;679,34;679,34
226,79;237,81;248,84;260,39;271,41;282,44;293,46;342,29;353,31;258,81;268,26;277,71;324,96;334,41;343,86;353,31;362,76;372,21;427,34;436,79;446,24;455,69;465,14;474,59;484,04;493,49;502,94;512,39;521,84;531,29;540,74;550,19;559,64;569,09;578,54;587,99;597,44;606,89;616,34;625,79;635,24;644,69;654,14;536,01;542,31;542,31;549,14;549,14;555,44;555,44;562,26;562,26;568,56;568,56;575,39;575,39;581,69;581,69;588,51;588,51;594,81;594,81;601,64;601,64;607,94;607,94;614,76;614,76;621,06;621,06;627,89;627,89;655,71;655,71;662,01;662,01;668,84;668,84;675,14;675,14;681,96;681,96;688,26;688,26;695,09;695,09
229,94;240,96;252,51;263,54;275,09;286,11;297,66;347,01;403,71;263,54;310,79;320,76;330,21;339,66;349,64;359,09;414,21;423,66;433,64;443,09;452,54;462,51;471,96;481,41;491,39;500,84;510,29;520,26;529,71;539,16;549,14;558,59;568,56;578,01;587,46;597,44;606,89;616,34;626,31;635,76;645,21;655,19;664,64;547,56;554,39;554,39;561,21;561,21;568,04;568,04;574,86;574,86;581,16;581,16;587,99;587,99;594,81;594,81;601,64;601,64;608,46;608,46;615,29;615,29;622,11;622,11;628,41;628,41;635,24;635,24;642,06;642,06;669,89;669,89;676,71;676,71;683,54;683,54;690,36;690,36;697,19;697,19;703,49;703,49;710,31;710,31
233,09;244,64;255,66;267,21;278,76;290,31;339,66;351,21;407,91;263,54;310,79;320,76;330,21;339,66;349,64;359,09;414,21;423,66;433,64;443,09;452,54;462,51;471,96;481,41;491,39;500,84;510,29;520,26;529,71;539,16;549,14;558,59;568,56;578,01;587,46;597,44;606,89;616,34;626,31;635,76;645,21;655,19;664,64;559,11;566,46;566,46;573,29;573,29;580,11;580,11;586,94;586,94;593,76;593,76;601,11;601,11;607,94;607,94;614,76;614,76;621,59;621,59;628,41;628,41;635,76;635,76;642,59;642,59;649,41;649,41;656,24;656,24;684,59;684,59;691,41;691,41;698,24;698,24;705,06;705,06;711,89;711,89;719,24;719,24;726,06;726,06
235,71;247,79;259,34;270,89;282,44;293,99;343,86;401,09;412,64;268,26;316,04;325,49;335,46;344,91;400,56;410,01;419,99;429,96;439,41;449,39;459,36;469,34;478,79;488,76;498,74;508,19;518,16;528,14;537,59;547,56;557,54;566,99;576,96;586,94;596,91;606,36;616,34;626,31;635,76;645,74;655,71;665,16;675,14;571,19;578,01;578,01;585,36;585,36;592,19;592,19;599,54;599,54;606,36;606,36;613,71;613,71;620,54;620,54;627,89;627,89;635,24;635,24;642,06;642,06;649,41;649,41;656,24;656,24;663,59;663,59;670,41;670,41;698,76;698,76;706,11;706,11;712,94;712,94;720,29;720,29;727,11;727,11;734,46;734,46;741,81;741,81
238,86;250,94;262,49;274,56;324,44;335,99;348,06;405,29;416,84;268,26;316,04;325,49;335,46;344,91;400,56;410,01;419,99;429,96;439,41;449,39;459,36;469,34;478,79;488,76;498,74;508,19;518,16;528,14;537,59;547,56;557,54;566,99;576,96;586,94;596,91;606,36;616,34;626,31;635,76;645,74;655,71;665,16;675,14;582,74;590,09;590,09;597,44;597,44;604,79;604,79;611,61;611,61;618,96;618,96;626,31;626,31;633,66;633,66;641,01;641,01;648,36;648,36;655,71;655,71;663,06;663,06;670,41;670,41;677,76;677,76;685,11;685,11;713,46;713,46;720,81;720,81;728,16;728,16;734,99;734,99;742,34;742,34;749,69;749,69;757,04;757,04
279,81;291,89;303,96;316,04;328,11;340,19;397,41;409,49;421,56;310,79;320,76;330,21;385,86;395,84;405,81;415,79;425,76;435,74;445,71;455,69;465,66;475,64;485,61;495,59;505,56;515,54;525,51;536,01;545,99;555,96;565,94;575,91;585,89;595,86;605,84;615,81;625,79;635,76;645,74;655,71;665,69;675,66;685,64;594,29;601,64;601,64;609,51;609,51;616,86;616,86;624,21;624,21;631,56;631,56;639,44;639,44;646,79;646,79;654,14;654,14;661,49;661,49;669,36;669,36;676,71;676,71;684,06;684,06;691,94;691,94;699,29;699,29;727,64;727,64;735,51;735,51;742,86;742,86;750,21;750,21;757,56;757,56;765,44;765,44;772,79;772,79
282,96;295,04;307,11;319,71;331,79;343,86;401,61;413,69;425,76;310,79;320,76;330,21;385,86;395,84;405,81;415,79;425,76;435,74;445,71;455,69;465,66;475,64;485,61;495,59;505,56;515,54;525,51;536,01;545,99;555,96;565,94;575,91;585,89;595,86;605,84;615,81;625,79;635,76;645,74;655,71;665,69;675,66;685,64;606,36;613,71;613,71;621,59;621,59;628,94;628,94;636,81;636,81;644,16;644,16;652,04;652,04;659,91;659,91;667,26;667,26;675,14;675,14;682,49;682,49;690,36;690,36;698,24;698,24;705,59;705,59;713,46;713,46;742,34;742,34;749,69;749,69;757,56;757,56;765,44;765,44;772,79;772,79;780,66;780,66;788,54;788,54
286,11;298,19;310,79;322,86;335,46;393,21;405,81;417,89;425,76;315,51;325,49;335,46;391,11;401,09;411,59;421,56;432,06;442,04;452,54;462,51;473,01;482,99;493,49;503,46;513,44;523,94;533,91;544,41;554,39;564,89;574,86;585,36;595,34;605,84;615,81;626,31;636,29;646,79;656,76;667,26;677,24;687,21;697,71;617,91;625,79;625,79;633,66;633,66;641,54;641,54;648,89;648,89;656,76;656,76;664,64;664,64;672,51;672,51;680,39;680,39;688,26;688,26;696,14;696,14;704,01;704,01;711,89;711,89;719,76;719,76;727,64;727,64;756,51;756,51;764,39;764,39;772,26;772,26;780,14;780,14;788,01;788,01;795,89;795,89;803,76;803,76
288,74;301,34;313,94;326,54;339,14;397,41;410,01;422,61;430,49;315,51;325,49;335,46;391,11;401,09;411,59;421,56;432,06;442,04;452,54;462,51;473,01;482,99;493,49;503,46;513,44;523,94;533,91;544,41;554,39;564,89;574,86;585,36;595,34;605,84;615,81;626,31;636,29;646,79;656,76;667,26;677,24;687,21;697,71;629,46;637,34;637,34;645,74;645,74;653,61;653,61;661,49;661,49;669,36;669,36;677,76;677,76;685,64;685,64;693,51;693,51;701,91;701,91;709,79;709,79;717,66;717,66;726,06;726,06;733,94;733,94;741,81;741,81;771,21;771,21;779,09;779,09;787,49;787,49;795,36;795,36;803,24;803,24;811,64;811,64;819,51;819,51
291,89;304,49;317,61;375,89;388,49;401,09;414,21;426,81;430,49;341,24;351,21;407,39;417,36;427,86;438,36;448,34;458,84;469,34;479,84;490,34;500,84;510,81;521,31;531,81;542,31;552,81;562,79;573,29;583,79;594,29;604,79;615,29;625,26;635,76;646,26;656,76;667,26;677,76;687,74;698,24;708,74;719,24;729,74;641,01;649,41;649,41;657,81;657,81;665,69;665,69;674,09;674,09;681,96;681,96;690,36;690,36;698,76;698,76;706,64;706,64;715,04;715,04;723,44;723,44;731,31;731,31;739,71;739,71;748,11;748,11;756,51;756,51;785,39;785,39;793,79;793,79;802,19;802,19;810,06;810,06;818,46;818,46;826,86;826,86;834,74;834,74
